author,author_sex,author_work_count,rating_count,log_author_work_count,bins
sarah morgan,female,593,2499.0,2.7730546933642626,legendary
sarah palin,female,17,6479.5,1.2304489213782739,budding
sarah perry,female,9,430.0,0.9542425094393249,newbie
sarah pinborough,female,75,21744.75,1.8750612633917,experienced
sarah porter,female,9,6047.0,0.9542425094393249,newbie
sarah prager,female,9,2165.0,0.9542425094393249,newbie
sarah price,female,111,268.5,2.0453229787866576,legendary
sarah purdy gilman,female,10,270.0,1.0,newbie
sarah rayne,female,32,1520.0,1.505149978319906,experienced
sarah rayner,female,20,5126.0,1.3010299956639813,budding
sarah rees brennan,female,60,9729.25,1.7781512503836436,experienced
sarah robinson,female,41,700.2,1.6127838567197355,experienced
sarah rose,female,25,2939.0,1.3979400086720377,budding
sarah schulman,female,38,597.0,1.5797835966168101,experienced
sarah silverman,female,8,34428.0,0.9030899869919435,newbie
sarah sophia,male,240,36.666666666666664,2.380211241711606,legendary
sarah strohmeyer,female,19,5563.5,1.2787536009528289,budding
sarah sundin,female,14,2537.6666666666665,1.146128035678238,budding
sarah thornton,female,4,55337.0,0.6020599913279624,newbie
sarah tolcser,female,5,3210.0,0.6989700043360189,newbie
sarah tregay,female,13,6449.5,1.1139433523068367,budding
sarah tucker,female,34,139.0,1.5314789170422551,experienced
sarah vowell,female,19,33500.0,1.2787536009528289,budding
sarah waters,female,31,43788.0,1.4913616938342726,budding
sarah white,female,3,329.5,0.47712125471966244,newbie
sarah wilson,female,153,6859.0,2.184691430817599,legendary
sarah winman,female,8,30783.0,0.9030899869919435,newbie
sarah young,female,70,27012.5,1.845098040014257,experienced
sarah-jane stratford,female,5,307.0,0.6989700043360189,newbie
sarah-kate lynch,female,16,3042.0,1.2041199826559248,budding
sarai walker,female,3,18729.0,0.47712125471966244,newbie
sarina bowen,female,61,17512.666666666668,1.7853298350107671,experienced
saroo brierley,male,6,49717.0,0.7781512503836436,newbie
sarra cannon,female,57,5437.8,1.7558748556724915,experienced
sarra manning,female,34,4097.25,1.5314789170422551,experienced
sarvepalli radhakrishnan,male,90,269.0,1.954242509439325,experienced
sarwat chadda,male,36,395.0,1.5563025007672873,experienced
sasha marshall,female,9,418.6666666666667,0.9542425094393249,newbie
sasha sokolov,male,12,1109.0,1.0791812460476249,budding
saskia noort,female,28,1204.0,1.4471580313422192,budding
sass henno,male,6,492.0,0.7781512503836436,newbie
sathnam sanghera,male,4,694.0,0.6020599913279624,newbie
sattareh farman farmaian,female,2,1620.0,0.3010299956639812,newbie
satyajit ray,male,294,2755.8,2.4683473304121573,legendary
saud alsanousi,male,6,4715.0,0.7781512503836436,newbie
saul bellow,male,134,11632.0,2.1271047983648077,legendary
saul d. alinsky,male,7,6473.0,0.8450980400142568,newbie
saundra mitchell,female,24,3183.0,1.380211241711606,budding
savage7289,female,7,154.0,0.8450980400142568,newbie
savannah brown,female,5,3217.0,0.6989700043360189,newbie
sawyer bennett,female,115,8461.0,2.060697840353612,legendary
sayaka murata,female,23,53384.0,1.3617278360175928,budding
sayed kashua,male,10,1420.0,1.0,newbie
sayed qutb,male,101,1898.5,2.0043213737826426,legendary
sayo masuda,female,2,2936.0,0.3010299956639812,newbie
scarlet beriko,female,18,1089.0,1.255272505103306,budding
scarlet black,female,15,98.0,1.1760912590556813,budding
scarlett dawn,female,49,5801.0,1.6901960800285136,experienced
scarlett edwards,female,29,3486.0,1.462397997898956,budding
scarlett thomas,female,25,10161.5,1.3979400086720377,budding
scot gardner,male,21,219.0,1.3222192947339193,budding
scot mcknight,male,67,373.0,1.8260748027008264,experienced
scott adams,male,171,5003.666666666667,2.2329961103921536,legendary
scott allie,male,244,6352.0,2.387389826338729,legendary
scott blagden,male,2,1181.0,0.3010299956639812,newbie
scott cawthon,male,19,6240.5,1.2787536009528289,budding
scott dikkers,male,22,12266.0,1.3424226808222062,budding
scott frost,male,14,1735.0,1.146128035678238,budding
scott h. hendrix,male,16,155.0,1.2041199826559248,budding
scott hahn,male,269,3885.0,2.429752280002408,legendary
scott hawkins,male,7,30943.0,0.8450980400142568,newbie
scott heim,male,15,5147.5,1.1760912590556813,budding
scott hildreth,male,96,1085.75,1.9822712330395684,experienced
scott kelby,male,244,171.0,2.387389826338729,legendary
scott lobdell,male,1044,797.5,3.0187004986662433,legendary
scott lynch,male,42,131253.33333333334,1.6232492903979006,experienced
scott mariani,male,33,2752.5714285714284,1.5185139398778875,experienced
scott mccloud,male,56,31846.75,1.7481880270062005,experienced
scott o'connor,male,9,1993.0,0.9542425094393249,newbie
scott o'dell,male,43,59347.6,1.6334684555795864,experienced
scott pratt,male,29,25579.0,1.462397997898956,budding
scott sigler,male,81,9133.5,1.9084850188786497,experienced
scott snyder,male,830,14204.8,2.9190780923760737,legendary
scott speer,male,5,8306.0,0.6989700043360189,newbie
scott thomas,male,3,6998.0,0.47712125471966244,newbie
scott tracey,male,12,2341.0,1.0791812460476249,budding
scott weidensaul,male,39,306.0,1.591064607026499,experienced
scott westerfeld,male,81,52648.807692307695,1.9084850188786497,experienced
sean b. carroll,male,24,2937.6666666666665,1.380211241711606,budding
sean carroll,male,18,5571.5,1.255272505103306,budding
sean covey,male,94,28319.0,1.9731278535996986,experienced
sean faircloth,male,3,869.0,0.47712125471966244,newbie
sean gordon murphy,male,97,5693.0,1.9867717342662448,experienced
sean howe,male,10,6276.0,1.0,newbie
sean mckeever,male,316,358.5,2.499687082618404,legendary
sean mcmullen,male,113,767.0,2.0530784434834195,legendary
sean michael,male,574,1809.0,2.7589118923979736,legendary
sean patrick,male,20,24185.0,1.3010299956639813,budding
sean t. poindexter,male,8,86.0,0.9030899869919435,newbie
sean williams,male,139,3920.0,2.143014800254095,legendary
sebastian barry,male,40,6116.8,1.6020599913279623,experienced
sebastian faulks,male,38,21121.0,1.5797835966168101,experienced
sebastian fitzek,male,37,6826.0,1.568201724066995,experienced
sebastian junger,male,35,60169.0,1.5440680443502757,experienced
sebastian mallaby,male,6,6508.0,0.7781512503836436,newbie
seeley james,male,24,108.875,1.380211241711606,budding
sefryana khairil,female,23,864.5,1.3617278360175928,budding
sejal badani,female,6,70417.0,0.7781512503836436,newbie
selden edwards,male,4,4522.0,0.6020599913279624,newbie
selena haskins,female,8,56.0,0.9030899869919435,newbie
selena kitt,female,412,2200.6666666666665,2.6148972160331345,legendary
sena jeter naslund,female,13,42481.0,1.1139433523068367,budding
seno gumira ajidarma,male,82,530.6666666666666,1.9138138523837167,experienced
serena chase,female,7,442.0,0.8450980400142568,newbie
serena valentino,female,37,2256.5,1.568201724066995,experienced
serge latouche,male,77,23.0,1.8864907251724818,experienced
sergei eisenstein,male,82,611.5,1.9138138523837167,experienced
sergei kourdakov,male,3,1038.0,0.47712125471966244,newbie
sergei kozlov,male,24,56.0,1.380211241711606,budding
sergei lukyanenko,male,164,5734.578947368421,2.214843848047698,legendary
sergio meier,male,7,38.0,0.8450980400142568,newbie
sergio pitol,male,106,345.0,2.0253058652647704,legendary
sergiusz piasecki,male,17,286.0,1.2304489213782739,budding
serhiy zhadan,male,69,904.0,1.8388490907372552,experienced
seth,male,119,891.0,2.0755469613925306,legendary
seth a. klarman,male,2,5294.0,0.3010299956639812,newbie
seth godin,male,160,24583.4,2.2041199826559246,legendary
seth grahame-smith,male,16,54901.6,1.2041199826559248,budding
seth harwood,male,20,601.0,1.3010299956639813,budding
seyyed hossein nasr,male,165,309.0,2.2174839442139063,legendary
shad helmstetter,male,60,11366.0,1.7781512503836436,experienced
shahriar kabir,male,47,201.0,1.6720978579357175,experienced
shahrokh meskoob,male,43,129.0,1.6334684555795864,experienced
shakti gawain,female,61,12838.0,1.7853298350107671,experienced
shalini boland,female,36,1842.0,1.5563025007672873,experienced
shalom auslander,male,12,3732.3333333333335,1.0791812460476249,budding
shamim sarif,female,7,1991.0,0.8450980400142568,newbie
shan sa,female,21,5669.0,1.3222192947339193,budding
shana abe,female,21,1517.6666666666667,1.3222192947339193,budding
shana galen,female,62,263.0,1.792391689498254,experienced
shandi mitchell,female,3,1405.0,0.47712125471966244,newbie
shane claiborne,male,49,22024.0,1.6901960800285136,experienced
shane dawson,male,4,10465.0,0.6020599913279624,newbie
shane kuhn,male,7,5898.0,0.8450980400142568,newbie
shane peacock,male,29,542.0,1.462397997898956,budding
shane stevens,male,12,1129.0,1.0791812460476249,budding
shani greene-dowdell,female,54,136.0,1.7323937598229686,experienced
shankar pillai,male,6,40.0,0.7781512503836436,newbie
shanna swendson,female,29,5518.0,1.462397997898956,budding
shannen crane camp,female,16,241.0,1.2041199826559248,budding
shannon a. thompson,female,9,611.0,0.9542425094393249,newbie
shannon delany,female,16,12574.0,1.2041199826559248,budding
shannon dermott,female,22,2616.0,1.3424226808222062,budding
shannon dittemore,female,7,1581.0,0.8450980400142568,newbie
shannon duffy,female,9,672.0,0.9542425094393249,newbie
shannon greenland,female,25,3506.75,1.3979400086720377,budding
shannon hale,female,74,28708.57894736842,1.8692317197309762,experienced
shannon hitchcock,female,5,738.0,0.6989700043360189,newbie
shannon k. butcher,female,29,3070.0,1.462397997898956,budding
shannon messenger,female,20,8882.4,1.3010299956639813,budding
shannon richard,female,11,1214.0,1.0413926851582251,budding
shannon stacey,female,75,12182.0,1.8750612633917,experienced
shanora williams,female,51,2803.6666666666665,1.7075701760979363,experienced
shantel tessier,female,47,3522.6666666666665,1.6720978579357175,experienced
shara azod,female,198,49.0,2.296665190261531,legendary
sharadindu bandyopadhyay,male,106,1703.0,2.0253058652647704,legendary
shari arnold,female,4,250.0,0.6020599913279624,newbie
shari j. ryan,female,54,330.0,1.7323937598229686,experienced
shari lapena,female,10,115488.0,1.0,newbie
sharlyn g. branson,female,12,144.6,1.0791812460476249,budding
sharon bowers,female,2,202.0,0.3010299956639812,newbie
sharon butala,female,58,248.0,1.7634279935629373,experienced
sharon cameron,female,12,8841.5,1.0791812460476249,budding
sharon cramer,female,11,841.0,1.0413926851582251,budding
sharon creech,female,43,19371.916666666668,1.6334684555795864,experienced
sharon g. flake,female,18,1978.0,1.255272505103306,budding
sharon hinck,female,16,751.6666666666666,1.2041199826559248,budding
sharon j. bolton,female,30,16487.0,1.4771212547196624,budding
sharon kay penman,female,32,10727.888888888889,1.505149978319906,experienced
sharon lathan,female,16,1899.4,1.2041199826559248,budding
sharon lee,female,138,2040.5714285714287,2.1398790864012365,legendary
sharon maas,female,15,2242.0,1.1760912590556813,budding
sharon moalem,male,7,6802.0,0.8450980400142568,newbie
sharon osbourne,female,13,2902.0,1.1139433523068367,budding
sharon owens,female,21,3590.0,1.3222192947339193,budding
sharon sala,female,201,1336.75,2.303196057420489,legendary
sharon salzberg,female,48,3722.0,1.6812412373755872,experienced
sharon shinn,female,49,5597.0,1.6901960800285136,experienced
sharon stewart,female,32,514.6666666666666,1.505149978319906,experienced
sharyn mccrumb,female,105,2172.0,2.0211892990699383,legendary
shashi tharoor,male,38,4674.333333333333,1.5797835966168101,experienced
shatrujeet nath,male,6,943.0,0.7781512503836436,newbie
shaukat siddiqui,male,13,120.0,1.1139433523068367,budding
shaun bythell,male,4,13618.0,0.6020599913279624,newbie
shaun david hutchinson,male,20,8159.166666666667,1.3010299956639813,budding
shaun harbinger,male,8,988.0,0.9030899869919435,newbie
shaun tan,male,80,14495.4,1.9030899869919435,experienced
shauna allen,female,35,68.0,1.5440680443502757,experienced
shauna niequist,female,24,12558.0,1.380211241711606,budding
shauna singh baldwin,female,15,2589.0,1.1760912590556813,budding
shawkat osman,male,41,197.5,1.6127838567197355,experienced
shawn johnson,female,8,1087.0,0.9030899869919435,newbie
shawn raymond poalillo,male,8,50.0,0.9030899869919435,newbie
shawn thomas odyssey,male,7,927.0,0.8450980400142568,newbie
shay savage,female,45,8718.75,1.6532125137753437,experienced
shayla black,female,107,17263.0,2.0293837776852097,legendary
shayne leighton,female,9,887.0,0.9542425094393249,newbie
shayne parkinson,female,9,8872.0,0.9542425094393249,newbie
shea berkley,female,16,792.0,1.2041199826559248,budding
shea ernshaw,female,4,20460.0,0.6020599913279624,newbie
shea godfrey,female,5,883.0,0.6989700043360189,newbie
sheba karim,female,7,485.0,0.8450980400142568,newbie
sheena iyengar,female,4,5745.0,0.6020599913279624,newbie
sheila a. nielson,female,3,2279.0,0.47712125471966244,newbie
sheila burnford,female,15,47620.0,1.1760912590556813,budding
sheila jeffries,female,20,540.0,1.3010299956639813,budding
sheila kay adams,female,4,1014.0,0.6020599913279624,newbie
sheila kohler,female,31,795.0,1.4913616938342726,budding
sheila o'flanagan,female,49,1312.0,1.6901960800285136,experienced
sheila turnage,female,8,22066.0,0.9030899869919435,newbie
sheila weller,female,14,5139.0,1.146128035678238,budding
shel silverstein,male,112,225103.25,2.0492180226701815,legendary
shelby bach,female,5,2536.0,0.6989700043360189,newbie
shelby foote,male,62,6300.4,1.792391689498254,experienced
shelby mahurin,female,4,42757.0,0.6020599913279624,newbie
shelena shorts,female,7,1429.0,0.8450980400142568,newbie
shelley adina,female,55,7822.0,1.7403626894942439,experienced
shelley hrdlitschka,female,15,649.0,1.1760912590556813,budding
shelley noble,female,24,4200.0,1.380211241711606,budding
shelley peterson,female,15,1043.0,1.1760912590556813,budding
shelli stevens,female,65,1301.0,1.8129133566428555,experienced
shelly crane,female,35,9962.875,1.5440680443502757,experienced
shelly laurenston,female,39,12919.727272727272,1.591064607026499,experienced
sheralyn pratt,female,19,864.0,1.2787536009528289,budding
sheri dew,female,28,7370.0,1.4471580313422192,budding
sheri holman,female,10,7284.0,1.0,newbie
sheri reynolds,female,9,17785.0,0.9542425094393249,newbie
sheri s. tepper,female,60,4394.5,1.7781512503836436,experienced
sheril kirshenbaum,female,3,680.0,0.47712125471966244,newbie
sherman alexie,male,104,41564.142857142855,2.0170333392987803,legendary
sherri desbois,female,3,389.0,0.47712125471966244,newbie
sherri hayes,female,25,2199.375,1.3979400086720377,budding
sherry gammon,female,22,3703.0,1.3424226808222062,budding
sherry garland,female,30,253.0,1.4771212547196624,budding
sherry jones,female,12,2862.0,1.0791812460476249,budding
sherry thomas,female,31,11724.333333333334,1.4913616938342726,budding
sherwood anderson,male,232,29632.0,2.3654879848909,legendary
sherwood smith,female,80,10904.333333333334,1.9030899869919435,experienced
sheryl kahn,female,14,1611.0,1.146128035678238,budding
sheryl sandberg,female,21,213119.0,1.3222192947339193,budding
sheryl scarborough,female,14,2851.0,1.146128035678238,budding
sheva thalia,female,6,480.0,0.7781512503836436,newbie
shi nai'an,male,115,1906.0,2.060697840353612,legendary
shigeru mizuki,male,116,1623.0,2.0644579892269186,legendary
shikha kumarr,female,7,433.0,0.8450980400142568,newbie
shilpi somaya gowda,female,7,68211.0,0.8450980400142568,newbie
shin kyung-sook,female,19,25502.0,1.2787536009528289,budding
shinji kajio,male,27,854.0,1.4313637641589874,budding
shirin ebadi,female,14,4628.0,1.146128035678238,budding
shirl henke,female,54,69.0,1.7323937598229686,experienced
shirlee busbee,female,36,732.0,1.5563025007672873,experienced
shirley conran,female,22,5736.0,1.3424226808222062,budding
shirley damsgaard,female,12,2244.285714285714,1.0791812460476249,budding
shirley hazzard,female,25,2143.0,1.3979400086720377,budding
shirley jackson,female,228,39153.8,2.357934847000454,legendary
shirley maclaine,female,29,4196.0,1.462397997898956,budding
shirley parenteau,female,30,362.0,1.4771212547196624,budding
shiro amano,male,104,2114.75,2.0170333392987803,legendary
shirow miwa,male,19,978.0,1.2787536009528289,budding
shirshendu mukhopadhyay,male,272,975.5,2.4345689040341987,legendary
shizuru seino,female,37,269.0,1.568201724066995,experienced
shlomo sand,male,17,953.0,1.2304489213782739,budding
shmuley boteach,male,36,258.0,1.5563025007672873,experienced
shoshana felman,female,14,143.0,1.146128035678238,budding
shreve stockton,female,5,2914.0,0.6989700043360189,newbie
shungiku nakamura,female,59,2610.5714285714284,1.7708520116421442,experienced
sian phillips,female,44,31.5,1.6434526764861874,experienced
siba al-harez,female,2,706.0,0.3010299956639812,newbie
sibte hassan,male,13,54.0,1.1139433523068367,budding
sibylla matilde,female,11,750.0,1.0413926851582251,budding
sid fleischman,male,59,23295.0,1.7708520116421442,experienced
siddharth dhanvant shanghvi,male,4,1423.0,0.6020599913279624,newbie
siddhartha mukherjee,male,27,76317.0,1.4313637641589874,budding
sidney d. kirkpatrick,male,13,677.0,1.1139433523068367,budding
sidney lumet,male,4,5134.0,0.6020599913279624,newbie
sidney poitier,male,16,9997.0,1.2041199826559248,budding
sidney sheldon,male,146,26180.2,2.164352855784437,legendary
siegfried lenz,male,142,283.0,2.1522883443830563,legendary
sienna mynx,female,72,1915.5,1.8573324964312685,experienced
siera maley,female,8,1884.0,0.9030899869919435,newbie
sierra cartwright,female,62,4291.0,1.792391689498254,experienced
sierra hill,female,33,397.5,1.5185139398778875,experienced
sierra simone,female,48,15587.0,1.6812412373755872,experienced
sigal ehrlich,female,11,3726.0,1.0413926851582251,budding
sigmund freud,male,1326,13261.111111111111,3.1225435240687545,legendary
sigrid hunke,female,6,876.0,0.7781512503836436,newbie
sigrid nunez,female,21,394.0,1.3222192947339193,budding
sigrid undset,female,95,8730.0,1.9777236052888478,experienced
sigurd f. olson,male,17,341.25,1.2304489213782739,budding
silas house,male,27,3537.0,1.4313637641589874,budding
silvana de mari,female,39,2331.0,1.591064607026499,experienced
silvia arnie,female,5,99.0,0.6989700043360189,newbie
silvia federici,female,14,3822.0,1.146128035678238,budding
silvina ocampo,female,99,33.0,1.99563519459755,experienced
simin daneshvar,female,34,6529.0,1.5314789170422551,experienced
simon beckett,male,20,13069.0,1.3010299956639813,budding
simon clark,male,172,1237.5,2.2355284469075487,legendary
simon garfield,male,21,38626.0,1.3222192947339193,budding
simon holt,male,4,4160.666666666667,0.6020599913279624,newbie
simon kurt unsworth,male,70,1726.0,1.845098040014257,experienced
simon marsden,male,33,55.0,1.5185139398778875,experienced
simon mawer,male,16,5714.0,1.2041199826559248,budding
simon pegg,male,20,8699.0,1.3010299956639813,budding
simon r. green,male,196,9625.666666666666,2.292256071356476,legendary
simon rich,male,16,1461.0,1.2041199826559248,budding
simon scarrow,male,87,11053.0,1.9395192526186185,experienced
simon schama,male,34,16190.0,1.5314789170422551,experienced
simon sebag montefiore,male,63,5646.8,1.7993405494535817,experienced
simon sinek,male,28,57821.5,1.4471580313422192,budding
simon singh,male,21,11702.0,1.3222192947339193,budding
simon tofield,male,36,3407.0,1.5563025007672873,experienced
simon toyne,male,34,3128.0,1.5314789170422551,experienced
simon van booy,male,47,2853.0,1.6720978579357175,experienced
simon vestdijk,male,151,287.5,2.1789769472931693,legendary
simon w. clark,male,3,113.5,0.47712125471966244,newbie
simon wiesenthal,male,31,3736.0,1.4913616938342726,budding
simon winchester,male,60,39381.333333333336,1.7781512503836436,experienced
simon wood,male,72,3134.0,1.8573324964312685,experienced
simona ahrnstedt,female,12,864.6666666666666,1.0791812460476249,budding
simona popescu,female,22,756.0,1.3424226808222062,budding
simone beaudelaire,female,61,152.5,1.7853298350107671,experienced
simone de beauvoir,female,176,5912.333333333333,2.24551266781415,legendary
simone elkeles,female,21,49060.7,1.3222192947339193,budding
simone st. james,female,8,44499.0,0.9030899869919435,newbie
simone van der vlugt,female,50,938.5,1.6989700043360187,experienced
sinan antoon,male,20,4727.5,1.3010299956639813,budding
sinclair lewis,male,177,14023.6,2.247973266361807,legendary
sindhunata,male,41,1196.0,1.6127838567197355,experienced
sinem sal,female,9,117.0,0.9542425094393249,newbie
siobhan davis,female,73,2443.3333333333335,1.863322860120456,experienced
siobhan dowd,female,19,7571.5,1.2787536009528289,budding
siobhan vivian,female,16,12260.666666666666,1.2041199826559248,budding
siri hustvedt,female,50,8258.5,1.6989700043360187,experienced
siri mitchell,female,18,3760.0,1.255272505103306,budding
siri pettersen,female,6,4207.0,0.7781512503836436,newbie
sister souljah,female,9,30864.0,0.9542425094393249,newbie
siti rosmizah,female,13,2814.0,1.1139433523068367,budding
sivasankari,female,108,4.0,2.03342375548695,legendary
skottie young,male,363,7869.0,2.5599066250361124,legendary
skyla dawn cameron,female,44,54.0,1.6434526764861874,experienced
skyla madi,female,58,5044.6,1.7634279935629373,experienced
skylar dorset,female,5,1251.5,0.6989700043360189,newbie
skyler white,female,14,489.0,1.146128035678238,budding
slash,male,21,23451.0,1.3222192947339193,budding
sloan wilson,male,20,2668.0,1.3010299956639813,budding
sloane howell,male,32,768.0,1.505149978319906,experienced
smedley d. butler,male,8,3719.0,0.9030899869919435,newbie
smith henderson,male,8,13689.0,0.9030899869919435,newbie
smith wigglesworth,male,97,708.0,1.9867717342662448,experienced
snorri sturluson,male,165,5875.5,2.2174839442139063,legendary
so hee park,female,52,240.0,1.7160033436347992,experienced
soe hok gie,male,6,4063.0,0.7781512503836436,newbie
soeiro pereira gomes,male,8,582.0,0.9030899869919435,newbie
sofie laguna,female,29,1173.0,1.462397997898956,budding
sogyal rinpoche,male,58,23650.0,1.7634279935629373,experienced
soinbhe lally,female,6,141.0,0.7781512503836436,newbie
sol yurick,male,14,1267.0,1.146128035678238,budding
solomon northup,male,50,90461.0,1.6989700043360187,experienced
somaly mam,female,3,7850.0,0.47712125471966244,newbie
son jae ho,male,18,2052.0,1.255272505103306,budding
sona charaipotra,female,13,6475.0,1.1139433523068367,budding
sonia choquette,female,66,2319.0,1.8195439355418688,experienced
sonia nazario,female,3,12094.0,0.47712125471966244,newbie
sonja lyubomirsky,female,11,6916.0,1.0413926851582251,budding
sonja yoerg,female,8,4812.0,0.9030899869919435,newbie
sonya hartnett,female,35,1362.8333333333333,1.5440680443502757,experienced
sonya sones,female,16,7038.2,1.2041199826559248,budding
sophia amoruso,female,8,64637.0,0.9030899869919435,newbie
sophia bennett,female,17,773.0,1.2304489213782739,budding
sophia de mello breyner andresen,female,84,2595.8,1.9242792860618816,experienced
sophia dembling,female,7,3954.0,0.8450980400142568,newbie
sophia james,female,104,533.5,2.0170333392987803,legendary
sophia kell hagin,female,4,142.0,0.6020599913279624,newbie
sophie audouin-mamikonian,female,26,219.0,1.414973347970818,budding
sophie barnes,female,36,811.5,1.5563025007672873,experienced
sophie calle,female,51,340.0,1.7075701760979363,experienced
sophie cleverly,female,16,2363.0,1.2041199826559248,budding
sophie davis,female,29,5109.0,1.462397997898956,budding
sophie flack,female,4,6340.0,0.6020599913279624,newbie
sophie hannah,female,87,7524.0,1.9395192526186185,experienced
sophie jomain,female,33,1168.0,1.5185139398778875,experienced
sophie jordan,female,55,24084.166666666668,1.7403626894942439,experienced
sophie littlefield,female,34,1265.0,1.5314789170422551,experienced
sophie mckenzie,female,47,2777.5833333333335,1.6720978579357175,experienced
sophie monroe,female,17,2473.0,1.2304489213782739,budding
sophie morgan,female,8,2990.0,0.9030899869919435,newbie
sophie moss,female,8,5188.0,0.9030899869919435,newbie
sophie oak,female,30,1627.0,1.4771212547196624,budding
sophie summers,female,6,2116.0,0.7781512503836436,newbie
sophocles,male,683,4060.0,2.8344207036815328,legendary
soraya m. lane,female,87,6160.0,1.9395192526186185,experienced
sorj chalandon,male,18,1271.0,1.255272505103306,budding
soti triantafillou,female,37,707.0,1.568201724066995,experienced
sotia lazu,female,55,42.0,1.7403626894942439,experienced
souad,female,2,9561.0,0.3010299956639812,newbie
spencer johnson,male,38,178277.5,1.5797835966168101,experienced
spencer quinn,male,27,7974.6,1.4313637641589874,budding
spider robinson,male,51,5096.5,1.7075701760979363,experienced
spike milligan,male,139,3078.0,2.143014800254095,legendary
stacey jay,female,24,6503.4,1.380211241711606,budding
stacey joy netzel,female,87,1021.0,1.9395192526186185,experienced
stacey kade,female,15,7675.75,1.1760912590556813,budding
stacey kennedy,female,74,674.0,1.8692317197309762,experienced
stacey lee,female,5,7272.0,0.6989700043360189,newbie
stacey marie brown,female,30,9849.0,1.4771212547196624,budding
stacey o'brien,female,6,9419.0,0.7781512503836436,newbie
stacey o'neale,female,9,1045.0,0.9542425094393249,newbie
staci hart,female,43,11187.0,1.6334684555795864,experienced
staci stallings,female,65,1943.0,1.8129133566428555,experienced
stacia kane,female,24,7099.285714285715,1.380211241711606,budding
stacie simpson,female,8,1192.0,0.9030899869919435,newbie
stacy borel,female,14,14712.0,1.146128035678238,budding
stacy green,female,36,5015.0,1.5563025007672873,experienced
stacy gregg,female,54,601.0,1.7323937598229686,experienced
stacy king,female,21,530.0,1.3222192947339193,budding
stacy schiff,female,7,96225.0,0.8450980400142568,newbie
stafford beer,male,17,38.5,1.2304489213782739,budding
stan berenstain,male,533,7441.0,2.7267272090265724,legendary
stan brakhage,male,23,104.0,1.3617278360175928,budding
stan lee,male,2796,1344.3333333333333,3.446537167073644,legendary
stan morris,male,15,777.0,1.1760912590556813,budding
stan parish,male,4,241.0,0.6020599913279624,newbie
stanley milgram,male,7,3396.0,0.8450980400142568,newbie
stanley wells,male,155,339.0,2.1903316981702914,legendary
stasia black,female,39,2962.0,1.591064607026499,experienced
steena holmes,female,52,6261.0,1.7160033436347992,experienced
stef penney,female,4,7720.5,0.6020599913279624,newbie
stefan bachmann,male,8,4234.0,0.9030899869919435,newbie
stefan bourque,male,16,294.0,1.2041199826559248,budding
stefan brijs,male,14,7707.0,1.146128035678238,budding
stefan kanfer,male,31,1080.0,1.4913616938342726,budding
stefan klein,male,34,194.0,1.5314789170422551,experienced
stefan petrucha,male,239,3455.0,2.3783979009481375,legendary
stefan zweig,male,756,9612.578947368422,2.8785217955012063,legendary
stefano benni,male,91,2951.0,1.9590413923210936,experienced
stefne miller,female,15,782.0,1.1760912590556813,budding
stella gibbons,female,45,40716.0,1.6532125137753437,experienced
stella tillyard,female,13,1839.0,1.1139433523068367,budding
sten nadolny,male,16,2526.0,1.2041199826559248,budding
stendhal,male,417,17483.75,2.6201360549737576,legendary
steph swainston,female,16,779.6666666666666,1.2041199826559248,budding
stephan pastis,male,92,1332.6666666666667,1.9637878273455553,experienced
stephanie alexander,female,36,185.0,1.5563025007672873,experienced
stephanie burgis,female,62,1733.25,1.792391689498254,experienced
stephanie danler,female,4,53555.0,0.6020599913279624,newbie
stephanie diaz,female,5,825.0,0.6989700043360189,newbie
stephanie dray,female,16,22632.0,1.2041199826559248,budding
stephanie elizondo griest,female,8,352.0,0.9030899869919435,newbie
stephanie elliot,female,6,1289.0,0.7781512503836436,newbie
stephanie flores,female,3,43.0,0.47712125471966244,newbie
stephanie garber,female,7,71717.33333333333,0.8450980400142568,newbie
stephanie grace whitson,female,36,797.6666666666666,1.5563025007672873,experienced
stephanie haddad,female,7,1581.0,0.8450980400142568,newbie
stephanie hale,female,16,919.0,1.2041199826559248,budding
stephanie kallos,female,5,11779.0,0.6989700043360189,newbie
stephanie kegan,female,6,995.0,0.7781512503836436,newbie
stephanie keyes,female,14,160.0,1.146128035678238,budding
stephanie kuehnert,female,9,1325.0,0.9542425094393249,newbie
stephanie kusiak,female,5,436.0,0.6989700043360189,newbie
stephanie laurens,female,143,8126.9,2.155336037465062,legendary
stephanie lisa tara,female,12,27.0,1.0791812460476249,budding
stephanie morrill,female,11,1442.0,1.0413926851582251,budding
stephanie nelson,female,12,2937.0,1.0791812460476249,budding
stephanie nielson,female,5,10359.0,0.6989700043360189,newbie
stephanie perkins,female,13,158920.0,1.1139433523068367,budding
stephanie snow,female,3,3052.0,0.47712125471966244,newbie
stephanie staal,female,4,581.0,0.6020599913279624,newbie
stephanie tyler,female,56,1234.0,1.7481880270062005,experienced
stephanie zen,female,21,150.66666666666666,1.3222192947339193,budding
"stephen ""steve-o"" glover",male,2,2448.0,0.3010299956639812,newbie
stephen arseneault,male,101,1188.0,2.0043213737826426,legendary
stephen arterburn,male,231,148.0,2.3636119798921444,legendary
stephen aryan,male,9,2361.0,0.9542425094393249,newbie
stephen b. oates,male,38,7011.0,1.5797835966168101,experienced
stephen baker,male,55,479.0,1.7403626894942439,experienced
